"well","time_point","row","plate_column","mean_pixel_value","med_pixel_value","max_pixel_value","total_pixel_value","num_pixels","num_saturated","six_well_position","name","spot_inducer","spot_concentration_mM","distance_spot"
"M23",10,"M",23,0.28562091503268,0.286274509803922,0.309803921568627,41.1294117647059,144,0,"B3","ZBD","IPTG",500,9
"M23",11,"M",23,0.286383442265795,0.286274509803922,0.325490196078431,41.2392156862745,144,0,"B3","ZBD","IPTG",500,9
"M23",12,"M",23,0.285811546840959,0.286274509803922,0.325490196078431,41.156862745098,144,0,"B3","ZBD","IPTG",500,9
"M23",13,"M",23,0.286274509803922,0.286274509803922,0.32156862745098,41.2235294117647,144,0,"B3","ZBD","IPTG",500,9
"M23",14,"M",23,0.286710239651416,0.286274509803922,0.32156862745098,41.2862745098039,144,0,"B3","ZBD","IPTG",500,9
"M23",15,"M",23,0.285920479302832,0.286274509803922,0.329411764705882,41.1725490196078,144,0,"B3","ZBD","IPTG",500,9
"M23",16,"M",23,0.289488017429194,0.290196078431373,0.32156862745098,41.6862745098039,144,0,"B3","ZBD","IPTG",500,9
"M23",17,"M",23,0.291230936819172,0.290196078431373,0.325490196078431,41.9372549019608,144,0,"B3","ZBD","IPTG",500,9
"M23",18,"M",23,0.292347494553377,0.290196078431373,0.329411764705882,42.0980392156863,144,0,"B3","ZBD","IPTG",500,9
"M23",19,"M",23,0.295615468409586,0.294117647058823,0.329411764705882,42.5686274509804,144,0,"B3","ZBD","IPTG",500,9
"M23",20,"M",23,0.298229847494553,0.298039215686275,0.325490196078431,42.9450980392157,144,0,"B3","ZBD","IPTG",500,9
"M23",21,"M",23,0.300599128540305,0.301960784313726,0.329411764705882,43.2862745098039,144,0,"B3","ZBD","IPTG",500,9
"M23",22,"M",23,0.304684095860566,0.305882352941176,0.333333333333333,43.8745098039216,144,0,"B3","ZBD","IPTG",500,9
"M23",23,"M",23,0.307380174291939,0.305882352941176,0.325490196078431,44.2627450980392,144,0,"B3","ZBD","IPTG",500,9
"M23",24,"M",23,0.310811546840959,0.309803921568627,0.341176470588235,44.756862745098,144,0,"B3","ZBD","IPTG",500,9
"M23",25,"M",23,0.31386165577342,0.313725490196078,0.345098039215686,45.1960784313725,144,0,"B3","ZBD","IPTG",500,9
"M23",26,"M",23,0.317892156862745,0.317647058823529,0.352941176470588,45.7764705882353,144,0,"B3","ZBD","IPTG",500,9
"M23",27,"M",23,0.321160130718954,0.32156862745098,0.352941176470588,46.2470588235294,144,0,"B3","ZBD","IPTG",500,9
"M23",28,"M",23,0.325245098039216,0.325490196078431,0.352941176470588,46.8352941176471,144,0,"B3","ZBD","IPTG",500,9
"M23",29,"M",23,0.330582788671024,0.329411764705882,0.352941176470588,47.6039215686274,144,0,"B3","ZBD","IPTG",500,9
"M23",30,"M",23,0.332815904139434,0.333333333333333,0.36078431372549,47.9254901960784,144,0,"B3","ZBD","IPTG",500,9
"M23",31,"M",23,0.338126361655773,0.337254901960784,0.376470588235294,48.6901960784314,144,0,"B3","ZBD","IPTG",500,9
"M23",32,"M",23,0.341013071895425,0.341176470588235,0.372549019607843,49.1058823529412,144,0,"B3","ZBD","IPTG",500,9
"M23",33,"M",23,0.344090413943355,0.345098039215686,0.376470588235294,49.5490196078431,144,0,"B3","ZBD","IPTG",500,9
"M23",34,"M",23,0.347412854030501,0.349019607843137,0.376470588235294,50.0274509803922,144,0,"B3","ZBD","IPTG",500,9
"M23",35,"M",23,0.350408496732026,0.349019607843137,0.380392156862745,50.4588235294118,144,0,"B3","ZBD","IPTG",500,9
"M23",36,"M",23,0.352178649237473,0.352941176470588,0.380392156862745,50.7137254901961,144,0,"B3","ZBD","IPTG",500,9
"M23",37,"M",23,0.355773420479303,0.356862745098039,0.384313725490196,51.2313725490196,144,0,"B3","ZBD","IPTG",500,9
"M23",38,"M",23,0.358115468409586,0.356862745098039,0.392156862745098,51.5686274509804,144,0,"B3","ZBD","IPTG",500,9
"M23",39,"M",23,0.361111111111111,0.36078431372549,0.396078431372549,52,144,0,"B3","ZBD","IPTG",500,9
"M23",40,"M",23,0.361601307189542,0.36078431372549,0.396078431372549,52.0705882352941,144,0,"B3","ZBD","IPTG",500,9
"M23",41,"M",23,0.364324618736383,0.364705882352941,0.392156862745098,52.4627450980392,144,0,"B3","ZBD","IPTG",500,9
"M23",42,"M",23,0.366339869281046,0.364705882352941,0.392156862745098,52.7529411764706,144,0,"B3","ZBD","IPTG",500,9
"M23",43,"M",23,0.369553376906318,0.368627450980392,0.403921568627451,53.2156862745098,144,0,"B3","ZBD","IPTG",500,9
"M23",44,"M",23,0.370806100217865,0.368627450980392,0.403921568627451,53.3960784313726,144,0,"B3","ZBD","IPTG",500,9
"M23",45,"M",23,0.372412854030501,0.372549019607843,0.396078431372549,53.6274509803922,144,0,"B3","ZBD","IPTG",500,9
"M23",46,"M",23,0.372521786492375,0.372549019607843,0.396078431372549,53.643137254902,144,0,"B3","ZBD","IPTG",500,9
"M23",47,"M",23,0.375462962962963,0.376470588235294,0.4,54.0666666666667,144,0,"B3","ZBD","IPTG",500,9
"M23",48,"M",23,0.377423747276688,0.376470588235294,0.407843137254902,54.3490196078431,144,0,"B3","ZBD","IPTG",500,9
"M23",49,"M",23,0.392592592592593,0.392156862745098,0.411764705882353,56.5333333333333,144,0,"B3","ZBD","IPTG",500,9
"M23",50,"M",23,0.381072984749455,0.380392156862745,0.403921568627451,54.8745098039216,144,0,"B3","ZBD","IPTG",500,9
"M23",51,"M",23,0.382271241830065,0.380392156862745,0.407843137254902,55.0470588235294,144,0,"B3","ZBD","IPTG",500,9
"M23",52,"M",23,0.383632897603486,0.384313725490196,0.403921568627451,55.243137254902,144,0,"B3","ZBD","IPTG",500,9
"M23",53,"M",23,0.385920479302832,0.384313725490196,0.407843137254902,55.5725490196078,144,0,"B3","ZBD","IPTG",500,9
"M23",54,"M",23,0.388235294117647,0.388235294117647,0.411764705882353,55.9058823529412,144,0,"B3","ZBD","IPTG",500,9
"M23",55,"M",23,0.389569716775599,0.392156862745098,0.407843137254902,56.0980392156863,144,0,"B3","ZBD","IPTG",500,9
"M23",56,"M",23,0.389978213507625,0.392156862745098,0.415686274509804,56.156862745098,144,0,"B3","ZBD","IPTG",500,9
"M23",57,"M",23,0.391584967320261,0.392156862745098,0.411764705882353,56.3882352941176,144,0,"B3","ZBD","IPTG",500,9
"M23",58,"M",23,0.392946623093682,0.392156862745098,0.407843137254902,56.5843137254902,144,0,"B3","ZBD","IPTG",500,9
