"well","time_point","row","plate_column","mean_pixel_value","med_pixel_value","max_pixel_value","total_pixel_value","num_pixels","num_saturated","six_well_position","name","inducer","concentration_uM"
"J3",57,"J",3,0.326034858387799,0.325490196078431,0.349019607843137,46.9490196078431,144,0,"B1","ZBD","IPTG",5
"J3",58,"J",3,0.32704248366013,0.325490196078431,0.352941176470588,47.0941176470588,144,0,"B1","ZBD","IPTG",5
"J3",59,"J",3,0.328431372549019,0.329411764705882,0.349019607843137,47.2941176470588,144,0,"B1","ZBD","IPTG",5
"J3",60,"J",3,0.32927559912854,0.329411764705882,0.352941176470588,47.4156862745098,144,0,"B1","ZBD","IPTG",5
"J3",61,"J",3,0.330010893246187,0.329411764705882,0.349019607843137,47.5215686274509,144,0,"B1","ZBD","IPTG",5
"J3",62,"J",3,0.331318082788671,0.333333333333333,0.356862745098039,47.7098039215686,144,0,"B1","ZBD","IPTG",5
"J3",63,"J",3,0.332761437908496,0.333333333333333,0.349019607843137,47.9176470588235,144,0,"B1","ZBD","IPTG",5
"L1",0,"L",1,0.269580610021787,0.270588235294118,0.298039215686275,38.8196078431373,144,0,"B1","ZBD","IPTG",5
"L1",1,"L",1,0.269226579520698,0.270588235294118,0.294117647058823,38.7686274509804,144,0,"B1","ZBD","IPTG",5
"L1",2,"L",1,0.266176470588236,0.266666666666667,0.286274509803922,38.3294117647059,144,0,"B1","ZBD","IPTG",5
"L1",3,"L",1,0.265767973856209,0.266666666666667,0.286274509803922,38.2705882352942,144,0,"B1","ZBD","IPTG",5
"L1",4,"L",1,0.266693899782135,0.266666666666667,0.294117647058823,38.4039215686275,144,0,"B1","ZBD","IPTG",5
"L1",5,"L",1,0.267102396514162,0.266666666666667,0.298039215686275,38.4627450980393,144,0,"B1","ZBD","IPTG",5
"L1",6,"L",1,0.266857298474946,0.266666666666667,0.290196078431373,38.4274509803922,144,0,"B1","ZBD","IPTG",5
"L1",7,"L",1,0.266693899782135,0.266666666666667,0.290196078431373,38.4039215686275,144,0,"B1","ZBD","IPTG",5
"L1",8,"L",1,0.268137254901961,0.266666666666667,0.294117647058823,38.6117647058824,144,0,"B1","ZBD","IPTG",5
"L1",9,"L",1,0.267592592592593,0.266666666666667,0.290196078431373,38.5333333333334,144,0,"B1","ZBD","IPTG",5
"L1",10,"L",1,0.268572984749456,0.268627450980393,0.298039215686275,38.6745098039216,144,0,"B1","ZBD","IPTG",5
"L1",11,"L",1,0.268218954248366,0.270588235294118,0.290196078431373,38.6235294117648,144,0,"B1","ZBD","IPTG",5
"L1",12,"L",1,0.268681917211329,0.266666666666667,0.290196078431373,38.6901960784314,144,0,"B1","ZBD","IPTG",5
"L1",13,"L",1,0.268218954248366,0.266666666666667,0.294117647058823,38.6235294117648,144,0,"B1","ZBD","IPTG",5
"L1",14,"L",1,0.270234204793029,0.270588235294118,0.290196078431373,38.9137254901961,144,0,"B1","ZBD","IPTG",5
"L1",15,"L",1,0.271623093681918,0.270588235294118,0.294117647058823,39.1137254901961,144,0,"B1","ZBD","IPTG",5
"L1",16,"L",1,0.272276688453159,0.270588235294118,0.298039215686275,39.207843137255,144,0,"B1","ZBD","IPTG",5
"L1",17,"L",1,0.275599128540305,0.274509803921569,0.298039215686275,39.686274509804,144,0,"B1","ZBD","IPTG",5
"L1",18,"L",1,0.275599128540305,0.274509803921569,0.301960784313726,39.686274509804,144,0,"B1","ZBD","IPTG",5
"L1",19,"L",1,0.280446623093682,0.27843137254902,0.305882352941176,40.3843137254902,144,0,"B1","ZBD","IPTG",5
"L1",20,"L",1,0.28150871459695,0.282352941176471,0.301960784313726,40.5372549019608,144,0,"B1","ZBD","IPTG",5
"L1",21,"L",1,0.285130718954249,0.286274509803922,0.309803921568627,41.0588235294118,144,0,"B1","ZBD","IPTG",5
"L1",22,"L",1,0.288153594771242,0.286274509803922,0.313725490196078,41.4941176470589,144,0,"B1","ZBD","IPTG",5
"L1",23,"L",1,0.292483660130719,0.290196078431373,0.317647058823529,42.1176470588236,144,0,"B1","ZBD","IPTG",5
"L1",24,"L",1,0.296677559912854,0.298039215686275,0.317647058823529,42.721568627451,144,0,"B1","ZBD","IPTG",5
"L1",25,"L",1,0.302314814814815,0.301960784313726,0.333333333333333,43.5333333333333,144,0,"B1","ZBD","IPTG",5
"L1",26,"L",1,0.306318082788671,0.305882352941176,0.341176470588235,44.1098039215686,144,0,"B1","ZBD","IPTG",5
"L1",27,"L",1,0.312881263616557,0.313725490196078,0.337254901960784,45.0549019607843,144,0,"B1","ZBD","IPTG",5
"L1",28,"L",1,0.318055555555555,0.317647058823529,0.341176470588235,45.7999999999999,144,0,"B1","ZBD","IPTG",5
"L1",29,"L",1,0.321432461873638,0.32156862745098,0.349019607843137,46.2862745098039,144,0,"B1","ZBD","IPTG",5
"L1",30,"L",1,0.325544662309368,0.325490196078431,0.36078431372549,46.878431372549,144,0,"B1","ZBD","IPTG",5
"L1",31,"L",1,0.329820261437908,0.329411764705882,0.352941176470588,47.4941176470588,144,0,"B1","ZBD","IPTG",5
"L1",32,"L",1,0.331808278867102,0.331372549019607,0.356862745098039,47.7803921568627,144,0,"B1","ZBD","IPTG",5
"L1",33,"L",1,0.336111111111111,0.337254901960784,0.36078431372549,48.4,144,0,"B1","ZBD","IPTG",5
"L1",34,"L",1,0.339215686274509,0.339215686274509,0.364705882352941,48.8470588235294,144,0,"B1","ZBD","IPTG",5
"L1",35,"L",1,0.342565359477124,0.341176470588235,0.36078431372549,49.3294117647058,144,0,"B1","ZBD","IPTG",5
"L1",36,"L",1,0.344144880174292,0.345098039215686,0.368627450980392,49.556862745098,144,0,"B1","ZBD","IPTG",5
"L1",37,"L",1,0.346432461873638,0.345098039215686,0.372549019607843,49.8862745098039,144,0,"B1","ZBD","IPTG",5
"L1",38,"L",1,0.351116557734205,0.350980392156862,0.376470588235294,50.5607843137255,144,0,"B1","ZBD","IPTG",5
"L1",39,"L",1,0.353948801742919,0.352941176470588,0.380392156862745,50.9686274509804,144,0,"B1","ZBD","IPTG",5
"L1",40,"L",1,0.356889978213507,0.356862745098039,0.388235294117647,51.3921568627451,144,0,"B1","ZBD","IPTG",5
